parking,rooms,info_card_type,bathrooms,balcony,title,floor,terrace,link,price,elevator,surface,heating,swimming_pool,air_conditioner
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Calle de L'alosa, 35, L'Aragai",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276373?from=list,330.000 €,Ascensor,111 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Talaia, Nord",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/jardin-terraza-trastero-piscina/160636201/d?from=list,490.000 €,,278 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Sant Jordi, 41, La Geltrú - Sant Jordi",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/165284637/d?from=list,325.000 €,Ascensor,115 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490748/d?from=list,499.000 €,Ascensor,143 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490736/d?from=list,429.762 €,Ascensor,126 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490731/d?from=list,399.973 €,Ascensor,124 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177446616/d?from=list,379.343 €,Ascensor,119 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177435970/d?from=list,426.355 €,Ascensor,129 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365018/d?from=list,199.000 €,Ascensor,68 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365016/d?from=list,167.900 €,Ascensor,62 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Josep Anselm Clavé, 77, Sant Joan",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-television-internet/163891253/d?from=list,445.000 €,,220 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Molí de Vent,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-terraza-trastero/176507291/d?from=list,445.000 €,,350 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Carrer de Sant Francesc, 25, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-patio/164082183/d?from=list,475.000 €,,190 m²,Calefacción,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de Josep Pers I Ricart, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-parking-internet/161443592/d?from=list,370.000 €,Ascensor,114 m²,,,
,7 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina-amueblado/176522350/d?from=list,975.000 €,,430 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,2ª Planta,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-piscina/164025975/d?from=list,425.000 €,,265 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer Rossinyol, L'Aragai",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-trastero-piscina-amueblado/163499036/d?from=list,990.000 €,,409 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa adosada en venta en Avinguda D'eduard Toldrà, Masia Nova -  Solicrup",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-patio-internet/165766970/d?from=list,330.000 €,,250 m²,Calefacción,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer del Pi, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-trastero-piscina/165090031/d?from=list,595.000 €,,464 m²,Calefacción,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'alosa, 35, L'Aragai",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276419?from=list,355.000 €,Ascensor,111 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina/165690603/d?from=list,1.295.000 €,,997 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Sant Jordi, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-geltru-sant-jordi/177296158/d?from=list,986.000 €,,900 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'alosa, 35, L'Aragai",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276358?from=list,335.000 €,Ascensor,98 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Calle de L'alosa, 35, L'Aragai",,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/19873208/177276405?from=list,325.000 €,Ascensor,98 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer de L'alosa, Nord",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-trastero-ascensor-parking/176469660/d?from=list,325.000 €,Ascensor,109 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490735/d?from=list,419.680 €,Ascensor,126 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490737/d?from=list,399.379 €,Ascensor,119 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490738/d?from=list,409.574 €,Ascensor,119 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, 78, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177490733/d?from=list,389.260 €,Ascensor,119 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177446671/d?from=list,280.140 €,Ascensor,64 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en De la Torre del Vallès, La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177446618/d?from=list,426.355 €,Ascensor,129 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177372648/d?from=list,247.324 €,Ascensor,64 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, 19, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177372635/d?from=list,274.890 €,Ascensor,64 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365027/d?from=list,261.970 €,Ascensor,60 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en De Les Casernes, 11, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/zona-comunitaria-ascensor/177365025/d?from=list,320.200 €,Ascensor,74 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda del Garraf, 60, La Geltrú - Sant Jordi",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-ascensor/177087859/d?from=list,279.000 €,Ascensor,124 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero/135804401/d?from=list,280.000 €,,180 m²,,,
,2 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avinguda de la Torre del Vallès, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-se-aceptan-mascotas-piscina-no-amueblado/177507113/d?from=list,389.944 €,Ascensor,103 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Llimonet, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-parking-se-aceptan-mascotas-piscina-no-amueblado/177375968/d?from=list,274.890 €,Ascensor,64 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina/162281670/d?from=list,500.000 €,,210 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Sant Jordi, 39, La Geltrú - Sant Jordi",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina/163462711/d?from=list,275.000 €,Ascensor,91 m²,,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-terraza/163501581/d?from=list,350.000 €,,334 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en C/ Menéndez y Pelayo, Sant Joan",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/176603496/d?from=list,210.900 €,Ascensor,90 m²,Calefacción,,
Parking,8 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en Nord,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-terraza-trastero-patio-piscina-parking/160293815/d?from=list,825.000 €,,1000 m²,,,
,8 habs.,re-CardPackMinimal-info,,,"Finca rústica en venta en Camí Ral 3, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/no-amueblado/162755154/d?from=list,798.000 €,,1600 m²,,,
,9 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/jardin-no-amueblado/176909104/d?from=list,1.260.000 €,,4954 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Rossinyol, L'Aragai",,,/es/comprar/vivienda/vilanova-i-la-geltru/parking-jardin-piscina/165455483/d?from=list,652.300 €,,419 m²,,,
,,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer de L'aigua, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/153081298/d?from=list,450.000 €,,210 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Plaça Sant Antoni, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado/154534842/d?from=list,285.000 €,,155 m²,,,Aire acondicionado
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Carrer del Doctor Fleming, Sant Joan",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza-ascensor-parking/162329386/d?from=list,367.500 €,Ascensor,121 m²,,,
,6 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Divina Pastora , La Collada - Sis Camins",,,/es/comprar/vivienda/vilanova-i-la-geltru/la-collada-sis-camins/164950738/d?from=list,339.990 €,,290 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Planta baja en venta en Carrer de L'alosa, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/165310372/d?from=list,345.000 €,Ascensor,109 m²,,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-amueblado/164773704/d?from=list,399.000 €,,250 m²,Calefacción,,Aire acondicionado
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Barri del Mar,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/ascensor/177476090/d?from=list,341.300 €,Ascensor,152 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina/164371897/d?from=list,425.000 €,,265 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Finca rústica en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-trastero-patio-piscina/155512636/d?from=list,990.000 €,,500 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-piscina/176839534/d?from=list,1.500.000 €,,574 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Del Llimonet, Centre Vila",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-ascensor/177498568/d?from=list,274.890 €,Ascensor,64 m²,,,
,5 habs.,re-CardPackMinimal-info,,,"Casa o chalet en venta en Carrer del Pi, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-parking-jardin-trastero-piscina/176836127/d?from=list,650.000 €,,430 m²,,,Aire acondicionado
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/176784927/d?from=list,350.000 €,,352 m²,,,
,6 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Collada - Sis Camins,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/176784938/d?from=list,350.000 €,,352 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa adosada en venta en Centre Vila,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero-piscina/155648004/d?from=list,1.100.000 €,,495 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Pep Ventura, Nord",1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/161594223/d?from=list,275.000 €,Ascensor,106 m²,,,
,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla de Sant Jordi, La Geltrú - Sant Jordi",2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/162616453/d?from=list,325.000 €,Ascensor,115 m²,,,
,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Rambla Sant Jordi, 39, La Geltrú - Sant Jordi",,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-terraza-ascensor-piscina/163158349/d?from=list,360.000 €,Ascensor,115 m²,,,
,,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,2ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/177545252/d?from=list,129.314 €,,60 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Molí de Vent,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-terraza/165472749/d?from=list,430.000 €,,271 m²,Calefacción,,
,7 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-piscina/159973067/d?from=list,797.000 €,,427 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Dúplex en venta en Masia Nova -  Solicrup,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/masia-nova-solicrup/176752022/d?from=list,260.000 €,,131 m²,,,
,,re-CardPackMinimal-info,,,Finca rústica en venta en Masia Nova -  Solicrup,,,/es/comprar/vivienda/vilanova-i-la-geltru/masia-nova-solicrup/165245974/d?from=list,2.600.000 €,,2142 m²,,,
,,re-CardPackMinimal-info,,,Casa o chalet en venta en Centre Vila,,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/176668699/d?from=list,350.000 €,,240 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Molí de Vent,,,/es/comprar/vivienda/vilanova-i-la-geltru/moli-de-vent/164929280/d?from=list,398.000 €,,249 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/terraza/165736272/d?from=list,1.100.000 €,,684 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Centre Vila,1ª Planta,,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-terraza-ascensor-patio-parking-no-amueblado/162412165/d?from=list,212.800 €,Ascensor,120 m²,,,
,,re-CardPackMinimal-info,,,"Finca rústica en venta en Carrer del Pi, 34, Nord",,,/es/comprar/vivienda/vilanova-i-la-geltru/nord/165552487/d?from=list,52.000 €,,510 m²,,,
,7 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en L'Aragai,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-trastero-piscina/153860736/d?from=list,797.000 €,,366 m²,,,
,,re-CardPackMinimal-info,,,"Finca rústica en venta en Jardins de Plaça Dels L'apollo, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/164312805/d?from=list,95.000 €,,205 m²,,,
,,re-CardPackMinimal-info,,,"Piso en venta en C/ San Roque, Centre Vila",,,/es/comprar/vivienda/vilanova-i-la-geltru/centre-vila/176595024/d?from=list,124.700 €,,83 m²,,,
,4 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en Santa Maria,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/calefaccion-parking-jardin-terraza-piscina-piscina/176207629/d?from=list,620.000 €,,376 m²,,,
,5 habs.,re-CardPackMinimal-info,,,Casa o chalet en venta en La Geltrú - Sant Jordi,,Terraza,/es/comprar/vivienda/vilanova-i-la-geltru/aire-acondicionado-calefaccion-parking-jardin-terraza-piscina/176921624/d?from=list,2.800.000 €,,1064 m²,,,
,3 habs.,re-CardPackMinimal-info,,,Piso en venta en Nord,,,/es/comprar/vivienda/vilanova-i-la-geltru/patio-no-amueblado/177037434/d?from=list,90.000 €,,74 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789160?from=list,499.000 €,,142 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789155?from=list,459.888 €,,130 m²,,,
Parking,3 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789147?from=list,389.944 €,,103 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",3ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789139?from=list,479.695 €,,127 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789128?from=list,429.762 €,,126 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",2ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789087?from=list,409.574 €,,124 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789062?from=list,419.680 €,,126 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789043?from=list,389.260 €,,119 m²,,,
Parking,4 habs.,re-CardPackMinimal-info,,,"Piso en venta en Avenida Torre del Valles, La Collada - Sis Camins",1ª Planta,,/es/comprar/vivienda/obra-nueva/vilanova-i-la-geltru/20011853/176789029?from=list,399.973 €,,124 m²,,,
